,budget,genres,id,keywords,original_title,production_companies,release_date,revenue,runtime,title,vote_average,vote_count,profit,month,movie_id,cast
2967,5000000,"[99, 35]",9012,"[3444, 4424, 5452, 5699, 5956, 6241, 200234]",Jackass: The Movie,"[4, 746, 6328, 90661]",2002-10-21,64282312,87.0,Jackass: The Movie,6.1,345,59282312,10,9012,"[9656, 56584, 56585, 56586, 86627, 110068, 76365, 78840, 220241, 117289, 117261, 117287, 117260, 164944, 61441, 1692535, 117259, 117256, 1211925, 16832, 1225764, 5953, 56578, 61437, 56580, 37438, 1692541, 1692536, 229077, 1713573, 9290, 232999]"
2968,4900000,"[27, 53]",345911,"[236, 3762, 9866, 156866, 161812, 162846]",Lights Out,"[8781, 13554, 76907]",2016-07-21,44107032,81.0,Lights Out,6.3,1129,39207032,7,345911,"[20374, 49, 1352028, 996224, 1186027, 21029, 1659211, 1598936, 204548, 1302131, 112742, 1493969, 1185732, 1525065, 1577027]"
2969,5000000,[27],72571,"[616, 1156, 9663, 9675, 10224, 163053]",Paranormal Activity 3,"[4, 3172, 6302, 21223]",2011-10-19,205703818,83.0,Paranormal Activity 3,5.9,669,200703818,10,72571,"[90596, 118243, 176748, 579064, 995457, 995458, 995459, 206112, 155037, 142402, 171401]"
2970,5000000,[27],242512,"[4959, 8181, 10111, 10112, 13130, 160887, 162846, 176561, 185408]",Ouija,"[33, 1778, 2481, 2531, 3172, 3341, 22826, 47354, 88762]",2014-10-24,103590271,89.0,Ouija,4.9,983,98590271,10,242512,"[1173984, 973091, 221115, 1277583, 60077, 444211, 1697013, 1697014, 1697015, 1697016, 1098706, 1539579, 7401, 1697017, 15905, 33286, 583456, 1141000, 938105]"
2971,5000000,"[27, 53]",10072,"[2655, 3030, 3363, 18029, 33457, 41329, 161207, 170383, 179878, 190007, 203360, 225209]",A Nightmare on Elm Street 3: Dream Warriors,"[12, 1531]",1987-02-27,44793222,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,39793222,2,10072,"[5139, 4687, 5141, 11163, 62893, 2975, 63915, 63916, 56978, 3039, 44816, 174848, 11793, 101013, 72157, 552162, 553736, 553737, 87039, 44715, 553738, 10565, 194092, 190793, 157612, 553739, 553740, 553741]"
2972,5000000,[27],82990,"[2101, 3350, 6435, 7942, 14558, 18056, 163053, 171081, 177185, 177201, 177398, 179430, 183896, 185927]",Paranormal Activity 4,"[4, 3172, 6302, 21223]",2012-10-17,142817992,95.0,Paranormal Activity 4,5.2,563,137817992,10,82990,"[90596, 221192, 455033, 984724, 1033547, 36803, 42377, 1790409, 1485380, 1424716, 118243, 87220, 141382, 156785]"
2973,5000000,[35],11843,"[642, 1384, 2408, 5439, 8775]",The Return of the Pink Panther,"[60, 10257, 10258, 15980]",1975-05-21,41833347,113.0,The Return of the Pink Panther,6.7,137,36833347,5,11843,"[12446, 290, 14503, 18915, 14955, 82549, 53819, 95125, 14107, 21609, 47848, 21944]"
2974,11000000,"[27, 53, 35]",11284,"[1453, 3030, 9820, 11268, 11469, 14751, 15127, 170383, 179431, 187056, 224625, 225209, 225210]",Freddy's Dead: The Final Nightmare,[12],1991-09-05,34872033,89.0,Freddy's Dead: The Final Nightmare,5.1,272,23872033,9,11284,"[5139, 68848, 68849, 68850, 68851, 33654, 5050, 74036, 46393, 1209, 85, 553765, 105708, 171005, 165659, 551937, 166609, 3424, 9659, 42530, 553766, 152286, 98555, 553767, 149486, 13663, 170132, 553768, 553769, 553770, 35824, 553771]"
2975,8000000,"[80, 18]",504,"[293, 549, 570, 739, 1333, 2122, 2669, 3489, 9672, 9826, 10085, 10714, 12987, 13059, 34265, 41329, 187056, 233021]",Monster,[28],2003-11-16,60378584,110.0,Monster,7.0,485,52378584,11,504,"[6885, 6886, 6905, 6906, 6907, 6908, 6909, 6910, 95749, 6914]"
2976,5000000,"[12, 18, 878]",173,"[269, 270, 339, 385, 1316, 2768, 2769, 2770, 2772, 3193, 3799, 6091, 10503, 14785, 155334, 191409, 219972]","20,000 Leagues Under the Sea",[3166],1954-12-23,28200000,127.0,"20,000 Leagues Under the Sea",6.8,157,23200000,12,173,"[2090, 2091, 2092, 2094, 2096, 2097, 2098, 2099, 2101, 2102, 1239950, 161766, 111827, 93628, 28164, 2110, 81284, 1034935, 91218, 1120620]"
2977,5000000,"[27, 53]",227348,"[6152, 15001, 163053]",Paranormal Activity: The Marked Ones,"[3172, 6302, 21223]",2014-01-01,86362372,84.0,Paranormal Activity: The Marked Ones,5.2,449,81362372,1,227348,"[1746117, 1105711, 1116973, 18300, 188347, 1117232, 141374, 90596, 1282218, 1282221]"
2978,5000000,"[18, 36]",1955,"[2804, 5565, 11612, 158023, 163075, 170383, 203624, 207673, 207928, 208666]",The Elephant Man,[5612],1980-10-02,26010864,124.0,The Elephant Man,7.9,719,21010864,10,1955,"[4173, 5049, 10774, 11857, 13325, 12517, 1821, 11282, 3930, 130, 643171, 11282, 974, 47864, 1230584, 1218876, 912036, 158278, 99905, 938390, 159159, 47545, 1238976, 109993, 159057, 1515418, 1448418, 109372, 1271066, 133222, 1225742, 1231604, 1243569, 1532470, 224018, 27822, 186025, 227751, 1183443, 1514728, 207310, 175977, 1524886, 1446669, 1328618, 1398385, 186053, 32477, 32478, 202402, 5602, 1230662, 1271131]"
2979,5000000,"[18, 36]",152532,"[515, 740, 5565, 9672, 9766, 14964, 208289]",Dallas Buyers Club,"[13, 33, 10255, 19631]",2013-09-07,55198285,117.0,Dallas Buyers Club,7.9,2886,50198285,9,152532,"[10297, 9278, 7499, 81681, 18324, 21710, 424, 2171, 114000, 230995, 29933, 129868, 1299674, 1078610, 103290, 60881]"
2980,3300000,"[53, 27]",243940,"[321, 1706, 6155, 9853, 14819, 34079, 156075, 169816, 178646]",The Lazarus Effect,"[1632, 3172, 55265]",2015-01-29,64110728,83.0,The Lazarus Effect,5.1,505,60810728,1,243940,"[59315, 45407, 119589, 55089, 33397, 6719, 33457, 1086222, 1337712]"
2981,9000000,"[9648, 53]",77,"[30, 328, 331, 828, 1453, 2669, 3973, 9748, 11469, 33874, 187844, 207268]",Memento,"[491, 506, 598, 34446]",2000-10-11,39723096,113.0,Memento,8.1,4028,30723096,10,77,"[529, 530, 532, 534, 537, 538, 540, 544, 536, 535, 539, 542, 543]"
2982,5000000,[27],157547,"[3298, 6152, 46951, 161198, 162846]",Oculus,"[1224, 3172, 7295, 10339, 24510]",2013-09-08,44030246,104.0,Oculus,6.3,1050,39030246,9,157547,"[543261, 1017347, 51798, 98050, 51792, 932076, 206505, 551462, 30488, 1024722]"
2983,5000000,[35],2295,"[10183, 179430, 179431]",Clerks II,"[308, 16934]",2006-05-25,26888376,97.0,Clerks II,6.9,398,21888376,5,2295,"[23629, 23630, 19302, 19303, 5916, 23658, 880, 23740, 20503, 11662, 177165, 824, 576173, 149670, 27102, 140909, 24362, 1561014, 23633, 60277, 280714]"
2984,5000000,"[18, 35, 10402]",71,"[1682, 2684, 4112, 5215, 6278, 10551]",Billy Elliot,"[288, 686, 694, 718, 10163, 10462]",2000-05-18,110000000,110.0,Billy Elliot,7.4,750,105000000,5,71,"[478, 477, 481, 479, 480, 21345, 8979, 482, 195254, 20494, 483, 487, 107381, 116991, 938824, 1041491, 8228]"
2985,4600000,"[35, 18]",147773,"[367, 966, 3797, 4433, 6054, 6669, 6876, 8438, 10226, 13088, 13130, 14913, 168135]",The Way Way Back,"[43, 3263, 14319]",2013-06-06,23198652,103.0,The Way Way Back,7.1,688,18598652,6,147773,"[83852, 4495, 3051, 1285, 6807, 19, 52792, 2956, 52997, 105648, 161932, 1190917, 1277365]"
2986,0,[18],15660,"[3598, 5565, 9740, 10909, 12545, 15061, 168196, 185927]",Mommie Dearest,[4],1981-09-18,0,129.0,Mommie Dearest,6.5,54,0,9,15660,"[6450, 2958, 44998, 79247, 150212, 171600, 75027, 96283, 11793, 274915, 129665, 152587, 1168422, 3982]"
2987,10000000,"[35, 18]",59968,"[1155, 1156, 7629, 9031, 179431]",Our Idiot Brother,"[308, 1785, 12808, 19749]",2011-08-26,17273593,90.0,Our Idiot Brother,5.9,365,7273593,8,59968,"[22226, 9281, 11664, 1246, 36801, 17696, 12791, 4581, 80591, 51990, 28778, 90755, 1225953, 17449, 50117, 1723660, 528334, 1723661, 205772, 1723662, 54124, 140369, 1626458, 114470, 1363197, 221944]"
2988,5000000,"[28, 18]",323677,"[2070, 5565, 6075, 6165, 11064, 12425, 12532, 187901]",Race,"[12686, 50083, 50084, 78218]",2016-02-19,24804129,134.0,Race,7.1,478,19804129,2,323677,"[1388314, 58224, 23229, 16940, 58370, 227, 5847, 1181358, 1362995, 28477, 225418, 1448201, 1080969, 1228356, 41043, 1331005, 1026218, 7009, 17525, 60907, 115596, 119706, 49491, 62126, 147642, 20696, 1519259, 1470335, 1137769, 96173, 1264152, 1540234, 1540235, 1438433, 1540236, 142546, 1540237, 1540238, 1508655, 1481282, 1540239, 1540240, 1540241, 1503710]"
2989,5000000,"[27, 53]",256274,"[90, 1454, 4194, 14760, 18064, 41586, 162085, 162177, 163053, 206646, 206647, 206648, 206649, 206650, 206651]","As Above, So Below","[33, 923, 66930]",2014-08-14,40100000,93.0,"As Above, So Below",6.1,766,35100000,8,256274,"[207549, 78431, 56679, 78124, 1319096, 939100, 1357018, 1178738, 1139801, 1175840, 28190, 1357019, 1357020, 226025, 1357021, 1357022]"
2990,0,"[18, 53]",235271,"[1326, 1523, 2251, 7412, 10131, 11501, 14794, 15319, 159346, 162706, 206263, 207665]",Addicted,"[1632, 35327]",2014-10-10,0,105.0,Addicted,5.4,63,0,10,235271,"[80758, 1374148, 1374149, 929826, 1374150, 1374151, 1374152, 159962, 80616, 1374153, 15566, 74610, 77072, 972671, 1374154]"
2991,5000000,[18],284293,"[456, 1992, 40895]",Still Alice,"[1422, 6831, 26590, 28361]",2014-12-05,43884652,99.0,Still Alice,7.5,1104,38884652,12,284293,"[1231, 7447, 37917, 7517, 83222, 35236, 41688, 79991, 1285592, 73933, 1465486, 1465495, 1232484, 151435, 1465496, 1391352, 1391351, 118388]"
2992,5000000,"[28, 80, 53]",21610,[],Nighthawks,"[33, 3986, 3987]",1981-03-17,19905359,99.0,Nighthawks,6.4,86,14905359,3,21610,"[16483, 585, 3799, 57905, 1757, 13327, 70117, 16525, 112962, 112963, 104279]"
2993,5000000,"[27, 53]",10283,"[242, 1422, 2546, 6259, 6270, 6304, 8764, 10714, 13130, 179422]",Friday the 13th Part VIII: Jason Takes Manhattan,"[4, 17611, 62948]",1989-07-28,14000000,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,9000000,7,10283,"[62596, 64733, 1196615, 64734, 13401, 116573, 51539, 32749, 543589, 160111, 11024, 159614, 64730, 64731, 61126, 151339]"
2994,5000000,"[35, 18, 10749]",8346,"[279, 970, 1200, 1463, 1599, 1946, 2374, 2797, 3453, 4532, 4604, 4677, 6188, 8011, 13027, 18035, 160910]",My Big Fat Greek Wedding,"[3268, 4171, 12026, 22210, 95018]",2002-02-22,368744044,95.0,My Big Fat Greek Wedding,6.2,671,363744044,2,8346,"[54645, 38405, 53647, 14884, 8263, 54651, 54649, 14226, 54646, 54647, 54650, 54648, 4568, 54652, 5945, 1202716]"
2995,5000000,"[18, 80]",122081,"[293, 572, 1196, 2231, 2483, 5248, 8508, 11130, 14964, 158054, 206298]",Spring Breakers,"[8924, 14036, 14531, 14718, 15231, 17719, 26676, 78780]",2013-01-24,31724284,94.0,Spring Breakers,5.0,1551,26724284,1,122081,"[17051, 77948, 67599, 78030, 79504, 224228, 221606, 1194368, 1635146, 1635134]"
2996,5000000,"[27, 53]",10987,"[1583, 2483, 3335, 5034, 6158, 6259, 6406, 9826, 10685, 12339, 13005, 13140, 34079, 156075, 179565, 199526, 217324, 232795]",Halloween: The Curse of Michael Myers,[14],1995-09-29,15116634,88.0,Halloween: The Curse of Michael Myers,5.0,170,10116634,9,10987,"[9221, 22226, 67838, 14312, 15655, 1234009, 139343, 133456, 97719, 1474974, 1109673, 182515, 69129, 1762900, 95051, 1762902, 1762904]"
2997,4000000,"[27, 35]",747,"[639, 2382, 2836, 5319, 6581, 9799, 12377, 14744, 18298, 33615, 33616, 50009, 155479, 191076, 233944]",Shaun of the Dead,"[33, 443, 694, 9349, 10163, 10462, 53047, 53048]",2004-04-09,30039392,99.0,Shaun of the Dead,7.5,2420,26039392,4,747,"[11108, 11109, 11110, 11111, 7028, 11115, 28847, 1249, 2440, 34551, 47730, 7060, 120931, 11117, 11116, 1445662, 1445663, 26209, 81129, 211413, 1215808, 1778224]"
2998,5000000,"[18, 9648, 10749]",26748,"[798, 6625, 168713, 193282]",Lone Star,"[97, 441, 11948]",1996-06-21,13269963,135.0,Lone Star,6.9,77,8269963,6,26748,"[2955, 10297, 7430, 10823, 3977, 3910, 158354, 155575, 61010, 30151, 977465, 157609, 1163, 103835, 1249882, 85170, 171075, 994259, 37430, 235782, 10224]"
2999,5000000,"[27, 53]",11357,"[798, 1435, 1546, 3335, 3874, 4728, 9663, 9826, 10714, 11040, 11221, 13140, 156075, 179565, 207399]",Halloween 4: The Return of Michael Myers,[7405],1988-10-21,17768757,88.0,Halloween 4: The Return of Michael Myers,5.9,209,12768757,10,11357,"[9221, 62589, 21320, 69129, 15993, 42308, 69130, 58000, 9295, 154073, 84606, 146337, 1107034, 1107162, 1099080, 1107079, 1762933, 1762934, 7144, 200803, 1195003, 954790, 1762938, 1762939]"
3000,5000000,"[27, 9648]",24913,"[2041, 8508, 9826, 11870, 12339, 154681, 186463, 206850, 219991, 221023]",April Fool's Day,"[4, 52760, 77507]",1986-03-27,0,89.0,April Fool's Day,5.8,73,-5000000,3,24913,"[79741, 1065, 25024, 56015, 70556, 55575, 91725, 58710, 81624, 47744, 92820, 92821, 92822]"
3001,0,"[35, 18]",13776,"[10738, 158938, 160619, 160627, 169152, 208611]",Diner,[8411],1982-04-02,0,110.0,Diner,6.9,83,0,4,13776,"[26472, 11511, 2295, 4724, 68122, 6913, 781, 75194, 56695, 75195, 75196, 75197, 73515, 75198, 75199, 75200, 75201, 75202, 75203, 75204, 1173, 75205, 75206, 75207, 75208, 75209, 75210, 75211, 75212, 75213, 75214, 58816, 75215, 33473, 75216, 75217, 75218, 75219, 75220, 75221, 75222, 75223, 75224, 75225, 75226]"
3002,5000000,"[28, 80, 18, 10749, 53, 37]",14854,"[779, 780, 1556, 1812, 2564, 5901, 6110, 10176, 14964, 15300, 159803]",Lone Wolf McQuade,"[21468, 21469, 21470]",1983-04-14,12232628,107.0,Lone Wolf McQuade,5.5,67,7232628,4,14854,"[51576, 141, 10938, 543349, 58799, 50880, 8262, 1107, 940922, 19434, 19751, 590, 1862442, 1862443, 1862444, 1180621, 1862445, 194401, 1862446, 1862447, 51572, 62596, 1862448]"
3003,5000000,"[27, 53, 878]",50357,"[305, 1432, 4884, 5731, 7422, 9366, 9951, 11800, 14626, 15250, 163053]",Apollo 18,"[1038, 7405, 24923]",2011-07-20,25562924,86.0,Apollo 18,5.0,356,20562924,7,50357,"[77164, 232525, 172935, 41436, 583061, 91402, 60721, 1400438, 1400439, 188656, 1252128]"
3004,5000000,"[35, 18]",13090,"[236, 641, 1156, 1490, 1508, 4298, 5683, 11727, 187056]",Sunshine Cleaning,"[7374, 12807, 12808]",2008-01-18,16174377,102.0,Sunshine Cleaning,6.5,255,11174377,1,13090,"[9273, 5081, 1903, 74151, 18324, 25884, 5365, 29020, 15900, 4728, 158784, 80988, 1803311, 235348, 1803312, 1803313, 1654001, 210157, 1006144, 1244933]"
3005,5000000,"[28, 53]",192141,"[612, 2020, 4776, 5721, 9610, 10349, 11196, 13129, 14638, 18035, 34061, 185815, 197619]",No Escape,"[2266, 2877, 66930]",2015-08-26,54418872,103.0,No Escape,6.7,777,49418872,8,192141,"[887, 25703, 517, 1186840, 973135, 49275, 94387, 76477, 971590, 1811925, 521673, 120356, 1371560, 1126355, 1505455, 1272796, 165827, 1025655, 1371557, 1371558, 1371559, 1811937, 1809216]"
3006,0,"[28, 14]",16441,"[9725, 18165]",The Beastmaster,"[4950, 8411]",1982-08-20,14056528,118.0,The Beastmaster,6.0,97,14056528,8,16441,"[35350, 10660, 9626, 22384, 1073795, 558152, 96913, 66201, 84164, 174857, 165994, 19257, 161285, 64371, 1073798]"
3007,20000000,"[10749, 35]",351819,"[572, 9215, 9755, 11931, 33626]",Fifty Shades of Black,[16313],2016-01-28,21164799,92.0,Fifty Shades of Black,4.3,331,1164799,1,351819,"[9562, 89462, 20753, 51944, 98394, 10223, 75343, 1350469, 1365093, 214695, 1376001, 995358, 1434820, 83352, 1515525, 1224148, 1398257]"
3008,5500000,"[14, 16, 878, 10751]",20455,"[282, 1299, 5019, 5698, 6104, 10842, 11615, 41645, 160189, 178853, 191219, 210024]",Digimon: The Movie,"[2106, 5822]",2000-03-17,0,82.0,Digimon: The Movie,6.2,72,-5500000,3,20455,"[174462, 1189931, 168992, 1189933, 571562, 1212864, 1213735, 79051, 571564]"
3009,0,"[35, 18]",13193,"[186, 237, 1862, 10183, 10683, 34333]",Saved!,[],2004-01-21,0,92.0,Saved!,6.3,147,0,1,13193,"[20089, 16855, 11510, 11663, 33656, 56757, 42993, 18248, 64471, 43297, 120582, 110525]"
3010,0,"[28, 12, 18, 10749]",10786,"[392, 2868, 4147, 222340]",Robin and Marian,"[441, 2070]",1976-03-11,0,106.0,Robin and Marian,6.6,50,0,3,10786,"[738, 1932, 8606, 194, 51812, 65, 66786, 656]"
3011,5000000,"[28, 12, 10752, 53]",17339,"[1419, 2052, 2652, 3450, 9052, 10786, 11221, 11400, 14643, 15182, 15184, 15186, 223009]",Force 10 from Navarone,[441],1978-11-01,7230000,118.0,Force 10 from Navarone,6.4,91,2230000,11,17339,"[3, 8606, 10458, 9126, 22383, 1101, 10460, 39065, 742, 81247, 58475, 70417, 113900]"
3012,5000000,[35],11959,"[3090, 3586, 4325, 4656, 5699, 8201, 34117, 168049, 186803]",UHF,"[41, 19029]",1989-07-21,0,97.0,UHF,6.7,89,-5000000,7,11959,"[71041, 30366, 50807, 11659, 53122, 34597, 92684, 12659, 146798, 216837]"
3013,0,[35],9900,"[282, 2401, 14647, 54169, 167772]",Grandma's Boy,"[306, 2608]",2006-01-06,6538177,94.0,Grandma's Boy,6.6,220,6538177,1,9900,"[1817, 20818, 20819, 28778, 59231, 58478, 45863, 60158, 32907, 21007, 51997, 60159, 2225, 60160, 60162, 60161, 60163, 60165, 60166, 60164, 1202550, 60949]"
3014,5000000,"[28, 35, 53]",15745,[],Made,[2188],2001-07-13,5476060,94.0,Made,6.3,55,476060,7,15745,"[4937, 15277, 16450, 10696, 2314, 62066, 2482, 47774, 591368, 2139, 55265, 78299, 18285]"
3015,5000000,"[878, 18]",17431,"[305, 310, 402, 1533, 2964, 4565, 9882, 11628, 12185]",Moon,"[3316, 3317, 3318, 12018]",2009-06-12,9760104,97.0,Moon,7.6,1794,4760104,6,17431,"[6807, 1979, 115146, 115147, 115149, 115150, 30082, 27110, 115151, 1488236]"
3016,5000000,[18],10217,"[1329, 3032, 5331, 5859, 10183, 10909, 166287, 188974]",The Sweet Hereafter,"[8, 579]",1997-05-14,3263585,112.0,The Sweet Hereafter,6.8,103,-1736415,5,10217,"[65, 213388, 98, 64712, 58804, 19958, 7868, 139862, 21089]"
3017,5000000,"[35, 18]",13996,"[5990, 6563, 9023]",Bottle Shock,"[7653, 18524]",2008-08-06,4040588,110.0,Bottle Shock,6.6,60,-959412,8,13996,"[4566, 62064, 8984, 19538, 6862, 1117, 116443, 59060, 13446, 176035, 14741, 11367]"
3018,5000000,"[18, 14]",1024,"[456, 572, 1328, 1523, 2132, 2483, 2486, 2983, 9673, 9713, 9826, 10183, 10768, 10984, 14534]",Heavenly Creatures,"[11, 14, 294, 2306]",1994-09-02,3049135,99.0,Heavenly Creatures,7.0,294,-1950865,9,1024,"[15091, 204, 15092, 15093, 15094, 5475, 15095, 173451, 1085972, 1238424, 11334, 1326, 116961, 1439931]"
3019,5000000,"[35, 18, 10749]",45658,"[567, 1859, 4552, 9639, 10183, 10332, 10721, 11739]",Everything Must Go,"[7436, 7437]",2010-10-15,2614773,97.0,Everything Must Go,6.0,208,-2385227,10,45658,"[15556, 23659, 77870, 4784, 82163, 454, 17401, 1654957, 569548, 1654970, 216973, 1439204, 1137006, 1012223, 1371261, 1657441, 1137005]"
3020,5000000,"[35, 80, 9648, 53]",16148,"[703, 1936, 10183]",Zero Effect,"[97, 441, 20719]",1998-01-30,1980338,116.0,Zero Effect,6.0,55,-3019662,1,16148,"[8984, 7399, 31070, 21165, 15276, 1638387, 79649, 79651, 79653, 79654, 79657, 79659, 79661, 79662, 79663]"
3021,5000000,"[53, 18]",4553,"[1382, 4142, 173957, 173959, 173960, 173966, 173971, 173974, 173976, 173977, 173978, 173983, 173986, 173989, 173990]",The Machinist,"[7302, 7956, 9335, 9974, 52107]",2004-02-09,8203235,101.0,The Machinist,7.3,1247,3203235,2,4553,"[3894, 10431, 37946, 36900, 11086, 37947, 38950, 38951, 8227, 38952, 38953, 1402327]"
3022,5000000,"[53, 80, 18, 9648]",245916,[5565],Kill the Messenger,"[27450, 27451]",2014-10-09,2450846,112.0,Kill the Messenger,6.6,355,-2549154,10,245916,"[17604, 17628, 3968, 11477, 418, 1271, 3627, 39390, 14892, 1462, 12834, 17485, 31028, 1081736, 81096, 75604, 1105079]"
3023,5000000,[18],27585,"[697, 2754, 4290, 6038, 9872, 10937, 12544, 15334, 40952, 40953]",Rabbit Hole,[7400],2010-12-16,5129058,91.0,Rabbit Hole,6.9,165,129058,12,27585,"[2227, 6383, 1902, 996701, 16859, 25540, 4808, 4602, 170977, 27107, 171271, 23627, 87230, 203430, 1792518, 17642, 112475, 2843, 1218191, 1792519, 81378, 973998, 1770683, 1023431, 1792520, 1792521, 1792522, 57823]"
3024,5000000,"[35, 18, 80]",1415,"[242, 612, 818, 1421, 1822, 2334, 2441, 3298, 4328, 4958, 4959, 5638, 6149, 8508, 9713, 10183, 10200, 10594, 14964]",Party Monster,[1420],2003-09-05,742898,98.0,Party Monster,5.9,58,-4257102,9,1415,"[13922, 11510, 2838, 2958, 9315, 32597, 18975, 32598, 18658, 10871, 32599, 32600]"
3025,5000000,"[27, 80, 53]",313922,"[379, 2671, 6027, 9665, 9826, 9937, 10292, 10798, 11105, 12341, 15155, 157470, 157532, 159949, 173919, 180179, 210012, 212424, 221615, 226907, 226930, 226931]",Green Room,"[1976, 49389]",2016-04-15,3220371,95.0,Green Room,6.7,683,-1779629,4,313922,"[21028, 17606, 61178, 1081875, 1371041, 4451, 59297, 209513, 21633, 2387, 1194966, 1277799, 1384017, 1194967, 1732065, 1732066, 1642952, 1732067, 1732068, 1732069, 1732070, 1732071, 1707097, 1707098, 1707099]"
3026,7000000,"[35, 80, 18]",13685,"[380, 642, 1437, 2568, 2669, 10183, 10323, 13097, 14604, 15274, 187710, 187717]",Bottle Rocket,"[18, 441]",1996-02-21,560069,91.0,Bottle Rocket,6.8,281,-6439931,2,13685,"[36422, 887, 74940, 71555, 52797, 148593, 3085, 42006, 1117323, 1117324, 955807, 1117325]"
3027,5000000,"[35, 27]",46838,"[3623, 12394, 14559, 14560, 14561]",Tucker and Dale vs Evil,[2273],2010-01-22,5476793,89.0,Tucker and Dale vs Evil,7.3,847,476793,1,46838,"[21088, 51383, 74618, 59926, 64670, 58371, 168554, 27775, 236702, 212952, 236703, 236704, 236705, 236706, 236707]"
3028,5000000,"[27, 53]",298312,"[897, 904, 1155, 4932, 9229, 9826, 10103, 10183, 13127, 14768, 14819, 160841, 163053, 172664, 200283]",The Visit,"[3172, 12236]",2015-09-10,98450062,94.0,The Visit,6.0,1360,93450062,9,298312,"[1385063, 1198286, 17696, 116409, 204271, 19489, 1385064, 1385067, 1473142, 1689287, 172156, 1720659, 1720660, 1621144, 1720663, 1385062, 1385065, 1385071, 1385070, 1385069, 1385068, 1385066]"
3029,5000000,"[27, 53, 878]",57876,"[163053, 177163]",Area 51,[7377],2015-05-15,0,91.0,Area 51,4.2,151,-5000000,5,57876,"[1467369, 1467370, 227364, 1075097, 154472, 46930, 1287575, 1467371, 1467372, 1467373, 1403498, 1467374, 1467375, 227080, 1178650, 1467376, 1189637, 1467377, 124224, 558915]"
3030,0,"[27, 35, 80, 53]",13849,"[1336, 1562, 3051]",The Cottage,"[2268, 2452, 2690, 15282]",2008-02-07,0,92.0,The Cottage,6.3,80,0,2,13849,"[1333, 34551, 106049, 79885, 1086858, 1086859, 89798, 1086860, 1086861, 1047358, 73040, 60348, 56471, 73355, 1086862]"
